entropy,surrgain,EpThisIter,TimestepsSoFar,EpLenMean,EpRewMean,optimgain,EpisodesSoFar,TimeElapsed,explained_variance_tdlam_before,entloss,meankl
0.2992802,0.020795077,1,5961728,3000.0,-0.275,0.020795077,2915,5390.579622030258,-0.7494097948074341,0.0,0.0068327417
0.30879128,0.021603703,0,5962752,3000.0,-0.275,0.021603703,2915,5391.471369743347,-4.7400617599487305,0.0,0.011311481
0.339849,0.033741307,0,5963776,3000.0,-0.275,0.033741307,2915,5392.379901409149,-1.650827407836914,0.0,0.008364551
0.36730957,0.022297181,1,5964800,3000.0,-0.25,0.022297181,2916,5393.2610375881195,-5.423027038574219,0.0,0.014840052
0.32000792,0.022671377,0,5965824,3000.0,-0.25,0.022671377,2916,5394.141535282135,-2.533238410949707,0.0,0.0050971825
0.32858884,0.012887915,0,5966848,3000.0,-0.25,0.012887915,2916,5394.989634037018,-11.283952713012695,0.0,0.0057193683
0.36357993,0.017015055,1,5967872,3000.0,-0.25,0.017015055,2917,5395.999464511871,-2.6233949661254883,0.0,0.008391656
0.36343858,0.02855079,0,5968896,3000.0,-0.25,0.02855079,2917,5396.896698713303,-1.9665911197662354,0.0,0.005131116
0.3334471,0.054886978,0,5969920,3000.0,-0.25,0.054886978,2917,5397.846741914749,-4.2427473068237305,0.0,0.013272144
0.3683992,0.045355245,1,5970944,3000.0,-0.275,0.045355245,2918,5398.741839647293,-2.224797248840332,0.0,0.008841039
0.3017714,0.03639493,0,5971968,3000.0,-0.275,0.03639493,2918,5399.660390853882,-3.2929482460021973,0.0,0.010662126
0.36921582,0.17750876,0,5972992,3000.0,-0.275,0.17750876,2918,5400.499069929123,-2.1110620498657227,0.0,0.0072906413
0.3317454,0.030513735,1,5974016,3000.0,-0.3,0.030513735,2919,5401.350272893906,-4.3839430809021,0.0,0.0055827596
0.2892865,0.0091565205,0,5975040,3000.0,-0.3,0.0091565205,2919,5402.311103105545,0.6967871189117432,0.0,0.0037862817
0.36433476,0.01126054,0,5976064,3000.0,-0.3,0.01126054,2919,5403.170338153839,0.5838611423969269,0.0,0.010441562
0.3276637,0.02218007,1,5977088,3000.0,-0.3,0.02218007,2920,5404.045946359634,-3.252814292907715,0.0,0.004709948
0.30361614,0.015523841,0,5978112,3000.0,-0.3,0.015523841,2920,5404.935437202454,0.48924416303634644,0.0,0.008686405
0.294956,0.009679258,0,5979136,3000.0,-0.3,0.009679258,2920,5405.876509904861,0.094204843044281,0.0,0.011795336
0.26200444,0.02631513,1,5980160,3000.0,-0.35,0.02631513,2921,5406.806428909302,-0.17197322845458984,0.0,0.009043079
0.29259783,0.025818013,0,5981184,3000.0,-0.35,0.025818013,2921,5407.673855543137,-1.6965460777282715,0.0,0.009878399
0.30994585,0.029067311,0,5982208,3000.0,-0.35,0.029067311,2921,5408.543715953827,-7.119417190551758,0.0,0.0042731855
0.3727154,0.01898108,1,5983232,3000.0,-0.35,0.01898108,2922,5409.531031131744,-5.975074291229248,0.0,0.0040659336
0.30914265,0.02154953,0,5984256,3000.0,-0.35,0.02154953,2922,5410.5155148506165,-3.26939058303833,0.0,0.0049904753
0.37304866,0.021151379,0,5985280,3000.0,-0.35,0.021151379,2922,5411.41804766655,0.3163526654243469,0.0,0.008883079
0.40374255,0.02813182,1,5986304,3000.0,-0.3,0.02813182,2923,5412.316396951675,-1.6406733989715576,0.0,0.005059419
0.3413197,0.013719584,0,5987328,3000.0,-0.3,0.013719584,2923,5413.283225059509,-2.780010223388672,0.0,0.0062138643
0.3124363,0.020914976,0,5988352,3000.0,-0.3,0.020914976,2923,5414.181496620178,-0.602972149848938,0.0,0.0056746453
0.30867228,0.018155135,1,5989376,3000.0,-0.325,0.018155135,2924,5415.014326810837,-0.5158478021621704,0.0,0.005121133
0.3501349,0.064663544,0,5990400,3000.0,-0.325,0.064663544,2924,5415.9203560352325,-2.172501564025879,0.0,0.014211582
0.32943964,0.022860885,0,5991424,3000.0,-0.325,0.022860885,2924,5416.855882167816,-1.1315875053405762,0.0,0.00972064
0.3601155,0.017585985,1,5992448,3000.0,-0.325,0.017585985,2925,5417.7079837322235,-1.9675605297088623,0.0,0.009113781
0.3505425,0.040590167,0,5993472,3000.0,-0.325,0.040590167,2925,5418.572812080383,0.3867950439453125,0.0,0.006950661
0.34592324,0.049340643,0,5994496,3000.0,-0.325,0.049340643,2925,5419.539476156235,0.6184968650341034,0.0,0.013653556
0.33850777,0.02297125,1,5995520,3000.0,-0.375,0.02297125,2926,5420.472682476044,-4.20067024230957,0.0,0.0072844713
0.36696208,0.026111735,0,5996544,3000.0,-0.375,0.026111735,2926,5421.351823806763,0.535353422164917,0.0,0.011942712
0.32821476,0.049939968,0,5997568,3000.0,-0.375,0.049939968,2926,5422.205063343048,-1.4940640926361084,0.0,0.007830374
0.35792285,0.022302596,1,5998592,3000.0,-0.4,0.022302596,2927,5423.149420499802,-1.6340017318725586,0.0,0.0047935937
0.35575157,0.016599827,0,5999616,3000.0,-0.4,0.016599827,2927,5424.037436723709,-6.208865165710449,0.0,0.008115494
0.37516612,0.025291186,0,6000640,3000.0,-0.4,0.025291186,2927,5424.962560892105,-2.0598227977752686,0.0,0.008356382
0.2634861,0.0066875145,1,6001664,3000.0,-0.4,0.0066875145,2928,5425.922116756439,-3.9843010902404785,0.0,0.0089755915
0.3756628,0.2575283,0,6002688,3000.0,-0.4,0.2575283,2928,5426.877153396606,-0.9817053079605103,0.0,0.013352053
0.2888113,0.017575625,0,6003712,3000.0,-0.4,0.017575625,2928,5427.817572593689,-2.867628335952759,0.0,0.00843251
0.3910972,0.052147593,1,6004736,3000.0,-0.375,0.052147593,2929,5428.796844482422,-2.7325897216796875,0.0,0.0053254934
0.320839,0.034681812,0,6005760,3000.0,-0.375,0.034681812,2929,5429.705426692963,0.25787729024887085,0.0,0.006691778
0.36468312,0.026446413,1,6006784,3000.0,-0.375,0.026446413,2930,5430.632001161575,-0.5842646360397339,0.0,0.0042334483
0.33454794,0.04338001,0,6007808,3000.0,-0.375,0.04338001,2930,5431.499937057495,-0.19490301609039307,0.0,0.0047211037
0.40340573,0.010236027,0,6008832,3000.0,-0.375,0.010236027,2930,5432.339617729187,-4.641116619110107,0.0,0.0055655953
0.3543165,0.09775537,1,6009856,3000.0,-0.3,0.09775537,2931,5433.183965682983,0.17588651180267334,0.0,0.006136226
0.32097203,0.041778322,0,6010880,3000.0,-0.3,0.041778322,2931,5434.071353197098,-5.3871331214904785,0.0,0.008460463
0.31645203,0.02402487,0,6011904,3000.0,-0.3,0.02402487,2931,5434.928966283798,0.12114500999450684,0.0,0.007173146
0.28343156,0.03444115,1,6012928,3000.0,-0.325,0.03444115,2932,5435.752891778946,-0.9646066427230835,0.0,0.008259892
0.35590255,0.018909242,0,6013952,3000.0,-0.325,0.018909242,2932,5436.602589845657,-5.428653717041016,0.0,0.0051275864
0.3422867,0.032640874,0,6014976,3000.0,-0.325,0.032640874,2932,5437.441792726517,0.09131324291229248,0.0,0.0070984843
0.40003252,0.019586096,1,6016000,3000.0,-0.275,0.019586096,2933,5438.319855213165,-0.9730217456817627,0.0,0.0039654262
0.3901505,0.042553198,0,6017024,3000.0,-0.275,0.042553198,2933,5439.172286987305,0.22087574005126953,0.0,0.014320252
0.34335107,0.024305563,0,6018048,3000.0,-0.275,0.024305563,2933,5440.012243747711,-0.06150639057159424,0.0,0.006177147
0.33621377,0.027422419,1,6019072,3000.0,-0.3,0.027422419,2934,5440.851855039597,-3.2133569717407227,0.0,0.005552558
0.37331706,0.016931849,0,6020096,3000.0,-0.3,0.016931849,2934,5441.726771116257,-2.6821000576019287,0.0,0.00618538
0.30186027,0.0150124235,0,6021120,3000.0,-0.3,0.0150124235,2934,5442.710016965866,-3.9839210510253906,0.0,0.0046759252
0.2961303,0.014247424,1,6022144,3000.0,-0.275,0.014247424,2935,5443.6087481975555,0.34986478090286255,0.0,0.0048375363
0.35779864,0.059180472,0,6023168,3000.0,-0.275,0.059180472,2935,5444.551316738129,-1.7858736515045166,0.0,0.011252634
0.37351412,0.0325573,0,6024192,3000.0,-0.275,0.0325573,2935,5445.517177820206,0.27310872077941895,0.0,0.012610581
0.3682849,0.038394123,1,6025216,3000.0,-0.325,0.038394123,2936,5446.444265127182,0.42975056171417236,0.0,0.009212462
0.31259167,0.045771167,0,6026240,3000.0,-0.325,0.045771167,2936,5447.325613260269,-2.733449697494507,0.0,0.005516443
0.37923753,0.04154861,0,6027264,3000.0,-0.325,0.04154861,2936,5448.287358999252,-0.9281668663024902,0.0,0.0047544446
0.36966604,0.021880507,1,6028288,3000.0,-0.35,0.021880507,2937,5449.3196585178375,-1.0767135620117188,0.0,0.0065369
0.39840484,0.05756722,0,6029312,3000.0,-0.35,0.05756722,2937,5450.31055855751,0.10308796167373657,0.0,0.0123366695
0.34777933,0.031012334,0,6030336,3000.0,-0.35,0.031012334,2937,5451.240355491638,0.08309352397918701,0.0,0.007178419
0.40002072,0.009577883,1,6031360,3000.0,-0.325,0.009577883,2938,5452.1507396698,-2.2356338500976562,0.0,0.00497018
0.3515762,0.021061882,0,6032384,3000.0,-0.325,0.021061882,2938,5453.101252794266,-8.923086166381836,0.0,0.0059109326
0.39813006,0.04657272,0,6033408,3000.0,-0.325,0.04657272,2938,5454.052508354187,-0.5507602691650391,0.0,0.007477654
0.38638395,0.023783196,1,6034432,3000.0,-0.3,0.023783196,2939,5454.957828044891,-2.8003551959991455,0.0,0.009078257
0.3973723,0.02078778,0,6035456,3000.0,-0.3,0.02078778,2939,5455.783136606216,-1.3409130573272705,0.0,0.0066515245
0.3479293,0.0330651,0,6036480,3000.0,-0.3,0.0330651,2939,5456.649392604828,-3.576831340789795,0.0,0.0046858215
0.3857318,0.018201724,1,6037504,3000.0,-0.3,0.018201724,2940,5457.572382926941,0.5557100474834442,0.0,0.00535493
0.40047124,0.031012291,0,6038528,3000.0,-0.3,0.031012291,2940,5458.446016550064,0.013089537620544434,0.0,0.0063496428
0.41167173,0.024967957,0,6039552,3000.0,-0.3,0.024967957,2940,5459.295876502991,-0.5751806497573853,0.0,0.005918913
0.36739054,0.047861062,1,6040576,3000.0,-0.325,0.047861062,2941,5460.189752340317,0.42613255977630615,0.0,0.0109949075
0.3462266,0.010838918,0,6041600,3000.0,-0.325,0.010838918,2941,5461.104631662369,0.6013639569282532,0.0,0.006272168
0.37338322,0.032406077,0,6042624,3000.0,-0.325,0.032406077,2941,5461.996650457382,-0.7387024164199829,0.0,0.00856174
0.34174117,0.026610421,1,6043648,3000.0,-0.325,0.026610421,2942,5462.868639230728,0.4573545455932617,0.0,0.007490917
0.3725492,0.016495273,0,6044672,3000.0,-0.325,0.016495273,2942,5463.769154071808,-0.6463284492492676,0.0,0.0045344485
0.33729142,0.021843731,0,6045696,3000.0,-0.325,0.021843731,2942,5464.764027118683,-1.2362079620361328,0.0,0.00813469
0.3841672,0.004176879,1,6046720,3000.0,-0.325,0.004176879,2943,5465.625858306885,-3.7287306785583496,0.0,0.0053372066
0.34672302,0.014529914,0,6047744,3000.0,-0.325,0.014529914,2943,5466.48516535759,0.7478883564472198,0.0,0.005036329
0.38072228,0.020210953,1,6048768,3000.0,-0.35,0.020210953,2944,5467.487320184708,-0.9237101078033447,0.0,0.008193286
0.31228524,0.019250613,0,6049792,3000.0,-0.35,0.019250613,2944,5468.3743460178375,0.3451259136199951,0.0,0.011803695
0.40525785,0.017978916,0,6050816,3000.0,-0.35,0.017978916,2944,5469.317340373993,-0.2001819610595703,0.0,0.005119738
0.34595892,0.046592772,1,6051840,3000.0,-0.325,0.046592772,2945,5470.2054879665375,0.033069074153900146,0.0,0.0072921817
0.3812043,0.052054733,0,6052864,3000.0,-0.325,0.052054733,2945,5471.031863451004,-0.12128818035125732,0.0,0.014913932
0.32410923,0.026621092,0,6053888,3000.0,-0.325,0.026621092,2945,5471.9254405498505,-0.21825432777404785,0.0,0.008152115
0.34010202,0.015758527,1,6054912,3000.0,-0.3,0.015758527,2946,5472.806360960007,-0.12285053730010986,0.0,0.0053109955
0.40820378,0.14990686,0,6055936,3000.0,-0.3,0.14990686,2946,5473.737023353577,-3.660839080810547,0.0,0.006078938
0.3522823,0.08064959,0,6056960,3000.0,-0.3,0.08064959,2946,5474.605620145798,-10.313295364379883,0.0,0.012495039
0.33786547,0.023225926,1,6057984,3000.0,-0.325,0.023225926,2947,5475.474641799927,-4.5347747802734375,0.0,0.0060515422
0.36832255,0.03554072,0,6059008,3000.0,-0.325,0.03554072,2947,5476.3665182590485,-2.551590919494629,0.0,0.009776112
0.33822107,0.0048781824,0,6060032,3000.0,-0.325,0.0048781824,2947,5477.253905296326,-4.757225036621094,0.0,0.006456168
0.33937728,0.017394427,1,6061056,3000.0,-0.325,0.017394427,2948,5478.131967544556,-2.8037362098693848,0.0,0.014748881
0.35693,0.042405866,0,6062080,3000.0,-0.325,0.042405866,2948,5479.026120424271,0.3785644769668579,0.0,0.013527875
0.34840232,0.028886009,0,6063104,3000.0,-0.325,0.028886009,2948,5479.919447898865,-0.5660674571990967,0.0,0.006811139
0.35457823,0.06736635,1,6064128,3000.0,-0.35,0.06736635,2949,5480.834228754044,0.36819595098495483,0.0,0.009348294
0.3460273,0.030280937,0,6065152,3000.0,-0.35,0.030280937,2949,5481.8384919166565,-0.37787342071533203,0.0,0.0049252384
0.34301585,0.03087115,0,6066176,3000.0,-0.35,0.03087115,2949,5482.769138336182,0.07430797815322876,0.0,0.010507034
0.3607323,0.038703583,1,6067200,3000.0,-0.35,0.038703583,2950,5483.671565055847,-0.9593460559844971,0.0,0.014938283
0.39124364,0.23873852,0,6068224,3000.0,-0.35,0.23873852,2950,5484.575419187546,-0.37093377113342285,0.0,0.014656341
0.29480934,0.20831625,0,6069248,3000.0,-0.35,0.20831625,2950,5485.453010082245,0.6476274728775024,0.0,0.0046777735
0.34968683,0.021079108,1,6070272,3000.0,-0.4,0.021079108,2951,5486.399431943893,-2.7466399669647217,0.0,0.006447324
0.3499846,0.00720377,0,6071296,3000.0,-0.4,0.00720377,2951,5487.3736736774445,0.2956070899963379,0.0,0.0057495143
0.3690443,0.023687258,0,6072320,3000.0,-0.4,0.023687258,2951,5488.262004137039,0.7092731595039368,0.0,0.004778545
0.3820453,0.035813347,1,6073344,3000.0,-0.4,0.035813347,2952,5489.172851324081,0.15358388423919678,0.0,0.007534207
0.3691208,0.026096772,0,6074368,3000.0,-0.4,0.026096772,2952,5490.123727798462,-4.380867004394531,0.0,0.012246143
0.37511247,0.027582392,0,6075392,3000.0,-0.4,0.027582392,2952,5491.008151054382,0.4519330859184265,0.0,0.00435387
0.39596415,0.05463382,1,6076416,3000.0,-0.475,0.05463382,2953,5491.97362279892,0.5735631287097931,0.0,0.007894964
0.37973982,0.0450588,0,6077440,3000.0,-0.475,0.0450588,2953,5492.879906654358,-0.339674711227417,0.0,0.0117927445
0.39034486,0.03062008,0,6078464,3000.0,-0.475,0.03062008,2953,5493.732924461365,0.6124804317951202,0.0,0.0058504175
0.3471133,0.027113076,1,6079488,3000.0,-0.525,0.027113076,2954,5494.624032497406,0.21370857954025269,0.0,0.0129114855
0.35808617,0.05979768,0,6080512,3000.0,-0.525,0.05979768,2954,5495.486463069916,-1.3809282779693604,0.0,0.006518558
0.371375,0.026342575,0,6081536,3000.0,-0.525,0.026342575,2954,5496.457226753235,-0.03742074966430664,0.0,0.0066522537
0.35589135,0.03746121,1,6082560,3000.0,-0.525,0.03746121,2955,5497.408794879913,0.5553077459335327,0.0,0.006904703
0.355598,0.02962508,0,6083584,3000.0,-0.525,0.02962508,2955,5498.403965473175,-0.24948084354400635,0.0,0.007314326
0.2712413,0.049157165,0,6084608,3000.0,-0.525,0.049157165,2955,5499.298232793808,0.14270144701004028,0.0,0.011143105
0.37861174,0.025499623,1,6085632,3000.0,-0.525,0.025499623,2956,5500.246812582016,-12.060624122619629,0.0,0.00505602
0.36748376,0.024675192,0,6086656,3000.0,-0.525,0.024675192,2956,5501.148975849152,-0.5656150579452515,0.0,0.005569471
0.34307015,0.016895944,0,6087680,3000.0,-0.525,0.016895944,2956,5502.055047035217,-3.678614616394043,0.0,0.004121263
0.4001258,0.04229115,1,6088704,3000.0,-0.525,0.04229115,2957,5502.934866189957,-3.3739676475524902,0.0,0.0054908725
0.33533996,0.012845373,0,6089728,3000.0,-0.525,0.012845373,2957,5503.87970495224,-1.2117948532104492,0.0,0.0073712994
0.3182642,0.031037495,1,6090752,3000.0,-0.525,0.031037495,2958,5504.760107040405,-4.528334617614746,0.0,0.0063622543
0.34076297,0.009177167,0,6091776,3000.0,-0.525,0.009177167,2958,5505.658102273941,-2.6845109462738037,0.0,0.007273146
0.32169783,0.03359575,0,6092800,3000.0,-0.525,0.03359575,2958,5506.584251880646,-0.6675558090209961,0.0,0.013642233
0.37856597,0.04073449,1,6093824,3000.0,-0.525,0.04073449,2959,5507.495280981064,-1.7147588729858398,0.0,0.013942877
0.38835394,0.02703924,0,6094848,3000.0,-0.525,0.02703924,2959,5508.503263473511,-0.2584947347640991,0.0,0.0048129167
0.39545473,0.04646042,0,6095872,3000.0,-0.525,0.04646042,2959,5509.466666698456,-2.028200149536133,0.0,0.005911825
0.38538748,0.017278451,1,6096896,3000.0,-0.525,0.017278451,2960,5510.293679237366,-2.2405714988708496,0.0,0.0076109557
0.41950005,0.02024113,0,6097920,3000.0,-0.525,0.02024113,2960,5511.130908727646,0.5209928154945374,0.0,0.007866897
0.37187192,0.06598983,0,6098944,3000.0,-0.525,0.06598983,2960,5512.03010892868,-0.3103126287460327,0.0,0.004624954
0.38384384,0.1411006,1,6099968,3000.0,-0.5,0.1411006,2961,5512.867511749268,-1.1631956100463867,0.0,0.0060091857
0.36015362,0.024132203,0,6100992,3000.0,-0.5,0.024132203,2961,5513.694350481033,-0.15002965927124023,0.0,0.004516252
0.41160965,0.016604172,0,6102016,3000.0,-0.5,0.016604172,2961,5514.535250663757,-5.5285539627075195,0.0,0.007930926
0.34273925,0.023653194,1,6103040,3000.0,-0.525,0.023653194,2962,5515.362540245056,0.5691827833652496,0.0,0.006506454
0.34683982,0.019699275,0,6104064,3000.0,-0.525,0.019699275,2962,5516.2110414505005,-3.6979775428771973,0.0,0.005303299
0.33823353,0.025450211,0,6105088,3000.0,-0.525,0.025450211,2962,5517.124189376831,-0.041738271713256836,0.0,0.006146835
0.28070587,0.036216907,1,6106112,3000.0,-0.5,0.036216907,2963,5518.035456418991,-1.292226791381836,0.0,0.010247128
0.40163738,0.024521958,0,6107136,3000.0,-0.5,0.024521958,2963,5519.007787227631,-2.112018346786499,0.0,0.0058752494
0.29554492,0.018852461,0,6108160,3000.0,-0.5,0.018852461,2963,5519.940235376358,-3.8629751205444336,0.0,0.009811323
0.29062906,0.016844837,1,6109184,3000.0,-0.5,0.016844837,2964,5520.92497587204,-1.9776384830474854,0.0,0.0051760525
0.35857052,0.02183619,0,6110208,3000.0,-0.5,0.02183619,2964,5521.867078304291,-5.827304363250732,0.0,0.006589221
0.39960665,0.03067861,0,6111232,3000.0,-0.5,0.03067861,2964,5522.843238592148,-2.6195003986358643,0.0,0.0069904462
0.3876632,0.021777792,1,6112256,3000.0,-0.5,0.021777792,2965,5523.736197948456,0.6872012317180634,0.0,0.0067145927
0.3859033,0.042800717,0,6113280,3000.0,-0.5,0.042800717,2965,5524.631922483444,0.0946926474571228,0.0,0.0059590884
0.30108303,0.015678052,0,6114304,3000.0,-0.5,0.015678052,2965,5525.486435174942,-2.5743868350982666,0.0,0.005734762
0.31161758,0.02506582,1,6115328,3000.0,-0.45,0.02506582,2966,5526.3417727947235,0.49374812841415405,0.0,0.0064852526
0.40070012,0.021608938,0,6116352,3000.0,-0.45,0.021608938,2966,5527.280426979065,0.6969440579414368,0.0,0.0063978788
0.37476513,0.018110843,0,6117376,3000.0,-0.45,0.018110843,2966,5528.1942365169525,-7.144421577453613,0.0,0.01150354
0.30156314,0.033193927,1,6118400,3000.0,-0.525,0.033193927,2967,5529.049168109894,0.5910638272762299,0.0,0.005336564
0.39399266,0.016636707,0,6119424,3000.0,-0.525,0.016636707,2967,5529.980650186539,-1.477323055267334,0.0,0.005042239
0.3645267,0.023090284,0,6120448,3000.0,-0.525,0.023090284,2967,5530.829041957855,-1.2891669273376465,0.0,0.004789291
0.270983,0.021744974,1,6121472,3000.0,-0.525,0.021744974,2968,5531.6615533828735,-0.3488426208496094,0.0,0.009037416
0.35927522,0.02421057,0,6122496,3000.0,-0.525,0.02421057,2968,5532.553407430649,-0.4824378490447998,0.0,0.004819699
0.3504736,0.0192285,0,6123520,3000.0,-0.525,0.0192285,2968,5533.410387516022,-1.2151572704315186,0.0,0.00512414
0.36299288,0.014340769,1,6124544,3000.0,-0.525,0.014340769,2969,5534.298358440399,-0.0677344799041748,0.0,0.0067032613
0.3626215,0.032791425,0,6125568,3000.0,-0.525,0.032791425,2969,5535.172008037567,-0.6017833948135376,0.0,0.005709981
0.34424213,0.0130112,0,6126592,3000.0,-0.525,0.0130112,2969,5536.186049699783,0.46326732635498047,0.0,0.0046641594
0.33455676,0.021112535,1,6127616,3000.0,-0.55,0.021112535,2970,5537.124186515808,0.0031023621559143066,0.0,0.007832084
0.32814553,0.023749234,0,6128640,3000.0,-0.55,0.023749234,2970,5538.015716314316,0.7265187501907349,0.0,0.008012842
0.34095025,0.028083034,0,6129664,3000.0,-0.55,0.028083034,2970,5538.8670217990875,-2.7563958168029785,0.0,0.0047520837
0.3425256,0.020937938,1,6130688,3000.0,-0.625,0.020937938,2971,5539.714491844177,-1.0888183116912842,0.0,0.007931743
0.3480453,0.018745609,0,6131712,3000.0,-0.625,0.018745609,2971,5540.5280640125275,-4.133264541625977,0.0,0.009028392
0.3333357,0.028235782,1,6132736,3000.0,-0.6,0.028235782,2972,5541.4127287864685,-1.0788500308990479,0.0,0.010211554
0.30299994,0.016463205,0,6133760,3000.0,-0.6,0.016463205,2972,5542.248130559921,0.08520197868347168,0.0,0.005206136
0.24829641,0.0066958982,0,6134784,3000.0,-0.6,0.0066958982,2972,5543.131757974625,0.47668904066085815,0.0,0.0068279677
0.35572565,0.018833878,1,6135808,3000.0,-0.65,0.018833878,2973,5544.027182102203,-0.5290524959564209,0.0,0.0046159327
0.2725538,0.02397154,0,6136832,3000.0,-0.65,0.02397154,2973,5545.028779506683,0.7529997676610947,0.0,0.009253837
0.3348078,0.022956481,0,6137856,3000.0,-0.65,0.022956481,2973,5546.054359197617,-2.6671359539031982,0.0,0.0059116613
0.25320148,0.014709398,1,6138880,3000.0,-0.625,0.014709398,2974,5547.014977455139,0.580052375793457,0.0,0.014024453
